CA_N,CA_S,WECC_AZ,WECC_CO
0.251,0.312,0.745,0.726
0.193,0.293,0.652,0.59
0.158,0.146,0.446,0.432
0.078,0.057,0.147,0.226
0.004,0.001,0.057,0.012
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.001,0.008,0,0.003
0.075,0.086,0.114,0.088
0.187,0.178,0.353,0.248
0.3,0.263,0.546,0.424
0.513,0.34,0.679,0.572
0.618,0.432,0.754,0.708
0.601,0.477,0.774,0.783
0.608,0.482,0.745,0.727
0.512,0.458,0.657,0.624
0.36,0.314,0.52,0.429
0.135,0.161,0.329,0.204
0.01,0.003,0.121,0.011
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.001,0.03,0,0.013
0.086,0.25,0.106,0.232
0.288,0.479,0.339,0.481
0.476,0.636,0.53,0.659
0.6,0.733,0.66,0.771
0.667,0.771,0.734,0.81
0.688,0.762,0.755,0.761
0.645,0.703,0.727,0.653
0.554,0.593,0.647,0.549
0.403,0.426,0.514,0.403
0.21,0.213,0.326,0.207
0.015,0.008,0.119,0.01
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.004,0.034,0,0.013
0.172,0.26,0.116,0.237
0.403,0.481,0.359,0.487
0.579,0.634,0.547,0.67
0.69,0.728,0.671,0.782
0.744,0.768,0.738,0.835
0.744,0.76,0.757,0.831
0.693,0.705,0.727,0.774
0.59,0.597,0.646,0.66
0.432,0.433,0.515,0.487
0.218,0.219,0.331,0.259
0.015,0.007,0.121,0.011
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.033,0,0.013
0.036,0.261,0.103,0.241
0.109,0.48,0.337,0.495
0.358,0.633,0.524,0.671
0.64,0.727,0.649,0.781
0.682,0.768,0.717,0.831
0.645,0.761,0.736,0.826
0.608,0.705,0.707,0.769
0.519,0.596,0.629,0.658
0.303,0.43,0.501,0.487
0.052,0.209,0.318,0.264
0,0.006,0.109,0.01
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.011,0,0.012
0.097,0.122,0.09,0.24
0.332,0.376,0.321,0.485
0.428,0.581,0.512,0.656
0.381,0.707,0.641,0.76
0.377,0.749,0.718,0.81
0.35,0.737,0.738,0.805
0.265,0.661,0.71,0.75
0.336,0.571,0.639,0.639
0.29,0.407,0.501,0.441
0.133,0.184,0.296,0.238
0.009,0.003,0.092,0.008
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.011,0,0
0.053,0.142,0.096,0.053
0.108,0.31,0.333,0.175
0.178,0.476,0.528,0.418
0.164,0.702,0.659,0.67
0.149,0.759,0.734,0.76
0.132,0.751,0.754,0.762
0.187,0.707,0.725,0.718
0.205,0.603,0.646,0.607
0.127,0.429,0.51,0.442
0.064,0.21,0.319,0.229
0.001,0.004,0.098,0.004
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.001,0.03,0,0.004
0.134,0.256,0.09,0.132
0.373,0.493,0.339,0.15
0.542,0.661,0.548,0.199
0.706,0.767,0.692,0.274
0.763,0.809,0.768,0.344
0.765,0.799,0.789,0.352
0.71,0.739,0.755,0.256
0.604,0.623,0.674,0.176
0.442,0.447,0.529,0.1
0.23,0.218,0.321,0.034
0.011,0.004,0.094,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.031,0,0
0.103,0.253,0.096,0.015
0.373,0.485,0.344,0.069
0.403,0.629,0.546,0.15
0.527,0.679,0.684,0.163
0.647,0.686,0.766,0.164
0.719,0.646,0.789,0.169
0.689,0.692,0.76,0.16
0.595,0.611,0.672,0.123
0.432,0.437,0.534,0.074
0.219,0.215,0.338,0.021
0.009,0.003,0.098,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.029,0,0.002
0.139,0.249,0.091,0.199
0.373,0.479,0.343,0.491
0.557,0.638,0.506,0.703
0.681,0.735,0.614,0.833
0.736,0.78,0.673,0.888
0.739,0.773,0.772,0.883
0.684,0.713,0.729,0.82
0.587,0.598,0.439,0.689
0.427,0.425,0.284,0.491
0.212,0.205,0.227,0.233
0.008,0.002,0.097,0.002
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.024,0,0.002
0.111,0.24,0.087,0.168
0.339,0.469,0.343,0.411
0.546,0.63,0.546,0.623
0.67,0.713,0.679,0.757
0.706,0.74,0.755,0.821
0.69,0.751,0.777,0.825
0.637,0.701,0.748,0.771
0.526,0.592,0.669,0.631
0.348,0.42,0.532,0.407
0.144,0.199,0.339,0.229
0.004,0.002,0.099,0.002
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.019,0,0
0.124,0.228,0.066,0.068
0.351,0.461,0.34,0.457
0.549,0.624,0.545,0.649
0.664,0.723,0.681,0.765
0.719,0.766,0.75,0.818
0.719,0.758,0.77,0.793
0.672,0.696,0.741,0.674
0.304,0.565,0.658,0.468
0.107,0.35,0.52,0.308
0.151,0.129,0.325,0.158
0.007,0.001,0.087,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.021,0,0
0.147,0.242,0.059,0.053
0.394,0.476,0.315,0.227
0.576,0.639,0.523,0.384
0.689,0.737,0.659,0.432
0.739,0.779,0.64,0.385
0.738,0.771,0.736,0.361
0.607,0.712,0.73,0.31
0.35,0.601,0.652,0.183
0.166,0.433,0.523,0.1
0.056,0.22,0.336,0.032
0.001,0.002,0.102,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.024,0,0.002
0.057,0.257,0.113,0.233
0.327,0.487,0.394,0.519
0.553,0.641,0.601,0.713
0.674,0.73,0.73,0.831
0.647,0.778,0.8,0.882
0.734,0.761,0.818,0.873
0.683,0.675,0.788,0.809
0.571,0.582,0.703,0.686
0.349,0.418,0.564,0.503
0.066,0.187,0.364,0.27
0.001,0.001,0.042,0.001
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.013,0,0
0.142,0.21,0.066,0.045
0.408,0.466,0.212,0.112
0.603,0.628,0.503,0.153
0.726,0.737,0.647,0.151
0.752,0.787,0.733,0.16
0.766,0.726,0.609,0.201
0.602,0.545,0.488,0.175
0.386,0.284,0.558,0.079
0.222,0.185,0.35,0.062
0.076,0.043,0.088,0.028
0.001,0,0.021,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.018,0,0
0.149,0.253,0.094,0.013
0.415,0.51,0.376,0.063
0.611,0.693,0.602,0.147
0.735,0.804,0.752,0.202
0.796,0.851,0.831,0.224
0.8,0.843,0.827,0.329
0.748,0.778,0.747,0.3
0.635,0.657,0.617,0.21
0.462,0.473,0.414,0.095
0.219,0.239,0.176,0.021
0.003,0.004,0.033,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.018,0,0
0.121,0.251,0.076,0.025
0.383,0.499,0.349,0.1
0.571,0.672,0.572,0.195
0.689,0.774,0.722,0.265
0.741,0.822,0.803,0.309
0.74,0.816,0.831,0.303
0.686,0.754,0.796,0.253
0.576,0.629,0.718,0.174
0.407,0.442,0.573,0.092
0.19,0.211,0.362,0.025
0.002,0,0.067,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.012,0,0
0.121,0.229,0.061,0.037
0.371,0.468,0.308,0.15
0.564,0.637,0.546,0.378
0.689,0.74,0.705,0.426
0.749,0.787,0.78,0.586
0.752,0.779,0.805,0.697
0.697,0.719,0.773,0.651
0.59,0.604,0.686,0.49
0.421,0.429,0.538,0.281
0.204,0.207,0.331,0.09
0.002,0,0.075,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.012,0,0
0.117,0.23,0.083,0.189
0.356,0.472,0.353,0.476
0.56,0.638,0.565,0.679
0.684,0.738,0.701,0.799
0.744,0.784,0.772,0.847
0.746,0.778,0.794,0.838
0.692,0.721,0.763,0.777
0.583,0.607,0.677,0.658
0.416,0.435,0.539,0.476
0.201,0.215,0.343,0.249
0.002,0,0.079,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.011,0,0
0.116,0.232,0.077,0.066
0.362,0.475,0.34,0.251
0.551,0.641,0.55,0.553
0.672,0.74,0.685,0.758
0.73,0.783,0.757,0.838
0.734,0.776,0.778,0.837
0.68,0.716,0.748,0.779
0.574,0.603,0.67,0.651
0.4,0.43,0.536,0.466
0.178,0.21,0.343,0.252
0.001,0,0.077,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.009,0,0
0.114,0.221,0.073,0.133
0.363,0.463,0.337,0.367
0.552,0.629,0.55,0.518
0.668,0.728,0.686,0.652
0.727,0.772,0.756,0.749
0.73,0.765,0.777,0.769
0.679,0.706,0.746,0.754
0.573,0.592,0.663,0.656
0.409,0.419,0.529,0.481
0.198,0.238,0.337,0.251
0.002,0,0.07,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.007,0,0
0.11,0.209,0.056,0.15
0.36,0.449,0.304,0.447
0.549,0.616,0.523,0.645
0.668,0.724,0.662,0.75
0.724,0.769,0.738,0.79
0.728,0.763,0.759,0.804
0.678,0.704,0.729,0.771
0.57,0.591,0.656,0.66
0.4,0.416,0.523,0.487
0.182,0.228,0.333,0.252
0.056,0,0.061,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.006,0,0
0.092,0.208,0.061,0.18
0.331,0.447,0.311,0.476
0.524,0.616,0.521,0.674
0.645,0.713,0.657,0.791
0.706,0.721,0.73,0.843
0.711,0.664,0.748,0.838
0.664,0.647,0.71,0.781
0.556,0.584,0.596,0.669
0.387,0.414,0.349,0.497
0.154,0.211,0.125,0.256
0,0,0.015,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.004,0,0
0.018,0.182,0.054,0.183
0.095,0.405,0.299,0.465
0.217,0.569,0.509,0.634
0.416,0.678,0.646,0.705
0.573,0.703,0.719,0.76
0.542,0.705,0.743,0.789
0.347,0.629,0.714,0.708
0.195,0.49,0.641,0.521
0.173,0.299,0.506,0.377
0.059,0.113,0.312,0.205
0,0,0.04,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001,0,0
0.051,0.165,0.008,0.08
0.184,0.416,0.063,0.348
0.261,0.619,0.142,0.539
0.31,0.73,0.24,0.702
0.365,0.778,0.326,0.794
0.372,0.769,0.398,0.802
0.32,0.707,0.402,0.747
0.232,0.587,0.301,0.64
0.135,0.408,0.165,0.459
0.052,0.196,0.064,0.199
0,0,0.006,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.036,0.065,0.021,0.135
0.174,0.232,0.173,0.418
0.447,0.391,0.402,0.617
0.656,0.441,0.611,0.738
0.725,0.595,0.71,0.798
0.739,0.738,0.734,0.799
0.693,0.689,0.704,0.744
0.58,0.558,0.626,0.634
0.403,0.342,0.481,0.464
0.218,0.179,0.281,0.208
0,0,0.043,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.002,0,0
0.02,0.196,0.031,0.017
0.165,0.448,0.266,0.094
0.487,0.623,0.497,0.272
0.619,0.728,0.639,0.576
0.517,0.777,0.717,0.76
0.431,0.768,0.741,0.792
0.633,0.706,0.706,0.749
0.556,0.586,0.602,0.635
0.35,0.405,0.46,0.449
0.108,0.16,0.3,0.174
0,0,0.043,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.018,0.11,0.046,0.096
0.118,0.279,0.29,0.414
0.242,0.397,0.505,0.627
0.389,0.447,0.646,0.752
0.595,0.451,0.726,0.81
0.66,0.326,0.751,0.807
0.501,0.233,0.724,0.749
0.332,0.194,0.624,0.631
0.135,0.151,0.473,0.449
0.025,0.056,0.267,0.174
0,0,0.034,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001,0,0
0.017,0.177,0.013,0.11
0.174,0.419,0.096,0.347
0.373,0.508,0.194,0.365
0.399,0.554,0.307,0.519
0.419,0.581,0.439,0.726
0.354,0.572,0.624,0.739
0.254,0.556,0.679,0.674
0.188,0.49,0.626,0.569
0.095,0.336,0.487,0.441
0.043,0.129,0.289,0.178
0,0,0.031,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.006,0.072,0.009,0.013
0.045,0.339,0.065,0.07
0.101,0.278,0.135,0.153
0.15,0.267,0.262,0.266
0.178,0.283,0.334,0.506
0.194,0.331,0.391,0.67
0.212,0.371,0.471,0.663
0.199,0.256,0.563,0.603
0.102,0.143,0.406,0.433
0.047,0.034,0.091,0.153
0,0,0.006,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.046,0.121,0.008,0.032
0.263,0.34,0.074,0.119
0.468,0.528,0.183,0.165
0.605,0.666,0.208,0.266
0.66,0.729,0.244,0.454
0.664,0.714,0.239,0.637
0.62,0.631,0.193,0.667
0.526,0.493,0.149,0.556
0.359,0.308,0.081,0.372
0.161,0.114,0.028,0.118
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.069,0.164,0.019,0.009
0.325,0.421,0.209,0.072
0.535,0.611,0.438,0.208
0.652,0.723,0.587,0.479
0.647,0.772,0.683,0.627
0.521,0.763,0.692,0.598
0.301,0.699,0.667,0.51
0.29,0.574,0.574,0.391
0.331,0.385,0.439,0.223
0.157,0.156,0.234,0.043
0,0,0.019,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.058,0.169,0.017,0.066
0.306,0.431,0.185,0.281
0.532,0.616,0.422,0.402
0.669,0.728,0.586,0.422
0.736,0.776,0.623,0.37
0.744,0.766,0.631,0.276
0.689,0.704,0.62,0.235
0.578,0.583,0.58,0.162
0.403,0.398,0.46,0.074
0.198,0.172,0.262,0.009
0,0,0.026,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.077,0.18,0.045,0.007
0.339,0.449,0.326,0.058
0.546,0.635,0.57,0.146
0.678,0.748,0.728,0.279
0.741,0.8,0.813,0.378
0.745,0.795,0.838,0.404
0.689,0.735,0.807,0.364
0.574,0.615,0.717,0.321
0.396,0.431,0.568,0.2
0.178,0.19,0.352,0.045
0,0,0.04,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.067,0.187,0.063,0.166
0.326,0.451,0.328,0.495
0.536,0.63,0.562,0.71
0.67,0.738,0.707,0.839
0.732,0.788,0.784,0.903
0.734,0.78,0.807,0.901
0.675,0.718,0.778,0.838
0.525,0.6,0.689,0.713
0.297,0.417,0.545,0.525
0.113,0.178,0.338,0.183
0,0,0.037,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.051,0.179,0.058,0.14
0.209,0.442,0.318,0.448
0.442,0.622,0.552,0.659
0.644,0.726,0.697,0.784
0.725,0.772,0.774,0.839
0.726,0.766,0.796,0.838
0.667,0.705,0.766,0.781
0.531,0.585,0.691,0.666
0.281,0.4,0.549,0.488
0.089,0.156,0.348,0.16
0,0,0.036,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.05,0.165,0.045,0.142
0.29,0.427,0.256,0.451
0.523,0.612,0.385,0.661
0.667,0.719,0.528,0.783
0.734,0.767,0.674,0.837
0.741,0.758,0.701,0.835
0.691,0.689,0.697,0.778
0.574,0.564,0.649,0.663
0.387,0.376,0.505,0.487
0.157,0.14,0.292,0.155
0,0,0.024,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.041,0.169,0.035,0.109
0.262,0.438,0.27,0.336
0.474,0.623,0.503,0.528
0.646,0.728,0.656,0.703
0.713,0.774,0.748,0.811
0.718,0.767,0.77,0.838
0.663,0.705,0.741,0.781
0.545,0.585,0.66,0.659
0.359,0.399,0.515,0.468
0.096,0.15,0.307,0.131
0,0,0.026,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.013,0.153,0.043,0.134
0.149,0.415,0.296,0.449
0.294,0.6,0.534,0.662
0.188,0.713,0.68,0.787
0.213,0.765,0.758,0.845
0.283,0.759,0.78,0.844
0.271,0.695,0.752,0.784
0.163,0.573,0.667,0.667
0.055,0.374,0.52,0.485
0.022,0.141,0.31,0.142
0,0,0.024,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.018,0.09,0.037,0.031
0.135,0.334,0.284,0.138
0.262,0.584,0.517,0.216
0.452,0.713,0.667,0.451
0.671,0.757,0.745,0.701
0.637,0.746,0.765,0.765
0.424,0.695,0.734,0.613
0.355,0.575,0.658,0.292
0.356,0.386,0.512,0.103
0.051,0.139,0.235,0.01
0,0,0.008,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.004,0.154,0.028,0.099
0.042,0.419,0.239,0.41
0.078,0.604,0.484,0.594
0.108,0.714,0.65,0.711
0.141,0.762,0.751,0.747
0.163,0.754,0.78,0.82
0.158,0.69,0.75,0.76
0.154,0.568,0.656,0.64
0.101,0.381,0.506,0.444
0.03,0.134,0.289,0.097
0,0,0.02,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.055,0.152,0.029,0.032
0.314,0.415,0.271,0.208
0.528,0.597,0.507,0.382
0.659,0.708,0.66,0.497
0.719,0.757,0.736,0.521
0.721,0.751,0.763,0.483
0.662,0.691,0.736,0.415
0.547,0.572,0.652,0.284
0.369,0.388,0.507,0.184
0.14,0.138,0.296,0.042
0,0,0.021,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.05,0.171,0.039,0.129
0.304,0.442,0.304,0.452
0.508,0.626,0.54,0.674
0.631,0.735,0.685,0.803
0.713,0.783,0.763,0.862
0.716,0.776,0.787,0.859
0.659,0.712,0.756,0.795
0.546,0.591,0.672,0.671
0.367,0.407,0.526,0.479
0.134,0.145,0.315,0.117
0,0,0.022,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.055,0.165,0.033,0.056
0.311,0.435,0.293,0.318
0.52,0.616,0.532,0.605
0.648,0.723,0.68,0.738
0.712,0.769,0.755,0.795
0.715,0.76,0.779,0.791
0.659,0.696,0.749,0.752
0.547,0.574,0.659,0.628
0.369,0.389,0.515,0.433
0.116,0.132,0.305,0.091
0,0,0.018,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.031,0.165,0.023,0.112
0.172,0.436,0.267,0.422
0.284,0.617,0.506,0.637
0.361,0.723,0.649,0.76
0.542,0.769,0.723,0.814
0.623,0.761,0.737,0.812
0.461,0.702,0.688,0.754
0.261,0.584,0.582,0.638
0.231,0.402,0.408,0.455
0.067,0.113,0.18,0.106
0,0,0.008,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.002,0.048,0.019,0.128
0.039,0.294,0.241,0.444
0.116,0.528,0.471,0.656
0.29,0.583,0.622,0.777
0.506,0.526,0.703,0.828
0.552,0.497,0.724,0.825
0.477,0.415,0.691,0.768
0.339,0.27,0.607,0.652
0.146,0.136,0.459,0.475
0.015,0.023,0.235,0.113
0,0,0.007,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.053,0.048,0.003,0.069
0.285,0.201,0.136,0.341
0.513,0.42,0.438,0.565
0.655,0.581,0.613,0.639
0.723,0.691,0.696,0.539
0.726,0.662,0.677,0.345
0.672,0.512,0.484,0.273
0.558,0.321,0.33,0.178
0.374,0.184,0.204,0.078
0.125,0.048,0.114,0.007
0,0,0.004,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.065,0.119,0.008,0.075
0.314,0.382,0.171,0.375
0.531,0.578,0.411,0.615
0.663,0.701,0.572,0.757
0.721,0.755,0.613,0.824
0.719,0.747,0.613,0.826
0.664,0.679,0.583,0.767
0.548,0.55,0.483,0.642
0.365,0.356,0.303,0.443
0.113,0.108,0.111,0.086
0,0,0.002,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.053,0.152,0.011,0.1
0.288,0.426,0.206,0.413
0.504,0.612,0.465,0.63
0.639,0.722,0.615,0.757
0.705,0.77,0.714,0.815
0.708,0.762,0.74,0.814
0.652,0.7,0.693,0.755
0.535,0.578,0.503,0.635
0.348,0.389,0.326,0.448
0.083,0.114,0.224,0.088
0,0,0.01,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.022,0.14,0.018,0.043
0.158,0.405,0.252,0.244
0.349,0.587,0.497,0.432
0.498,0.668,0.658,0.645
0.537,0.66,0.749,0.73
0.475,0.675,0.774,0.704
0.371,0.649,0.741,0.634
0.241,0.523,0.649,0.529
0.116,0.284,0.494,0.417
0.028,0.051,0.268,0.073
0,0,0.01,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.036,0.042,0.017,0.017
0.248,0.212,0.246,0.173
0.461,0.461,0.483,0.362
0.603,0.637,0.638,0.493
0.678,0.684,0.723,0.535
0.704,0.675,0.75,0.593
0.647,0.609,0.719,0.484
0.526,0.493,0.636,0.374
0.336,0.304,0.48,0.191
0.096,0.077,0.252,0.021
0,0,0.009,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
